500
25

934	253
980	417
929	591
762	36
937	352
953	616
504	552
497	654
883	108
771	311
447	135
483	607
986	276
67	195
387	63
853	478
181	122
754	389
461	57
752	531
796	681
327	466
149	908
802	991
210	940

135	206
815	155
477	142
737	495
185	266
907	632
926	151
42	127
662	353
660	288
876	84
677	416
239	6
13	195
397	409
686	399
962	68
792	150
728	35
172	324
118	18
982	38
141	147
481	437
16	325
778	418
575	553
971	625
50	178
588	201
125	298
230	276
974	468
601	215
255	253
82	123
667	192
287	88
222	265
27	239
718	26
752	309
586	116
687	169
118	78
197	23
932	448
825	38
775	475
929	497
508	617
959	176
470	472
873	304
633	40
596	647
794	234
635	661
232	143
600	286
797	589
88	258
277	192
751	203
578	331
298	209
191	29
700	310
2	133
6	17
702	296
524	326
61	29
164	75
988	359
55	313
396	236
574	612
613	288
967	16
575	6
781	22
570	101
219	319
994	81
417	122
911	20
84	150
259	230
8	332
472	96
610	386
432	190
865	581
367	567
534	17
525	283
951	107
306	246
997	329
413	342
957	574
19	171
258	186
672	468
478	431
502	298
121	65
498	652
154	142
21	329
931	495
9	56
590	654
466	533
273	50
568	448
480	9
819	396
30	88
485	265
47	309
277	18
619	352
556	306
397	322
785	308
839	503
345	529
105	32
129	150
553	128
42	277
640	620
47	21
639	94
94	155
449	596
784	655
832	409
768	643
537	496
403	418
508	278
916	143
214	302
969	39
723	513
512	603
103	333
512	554
989	463
897	5
396	570
645	330
398	430
727	571
83	30
918	378
996	206
359	61
338	470
123	18
833	46
544	420
424	501
866	393
875	395
790	579
980	312
710	517
357	569
592	592
646	171
460	266
21	226
990	403
678	406
724	320
180	76
775	646
639	449
643	124
972	150
927	305
398	450
467	36
734	654
789	406
395	50
591	125
805	72
397	569
556	542
368	304
91	312
404	235
294	80
106	38
565	126
574	617
822	478
633	307
89	82
761	538
442	137
952	301
842	433
656	587
994	84
86	24
386	609
794	158
346	351
627	310
348	659
707	598
576	623
888	243
698	160
664	86
733	555
777	190
431	196
459	357
824	602
717	530
514	254
468	260
885	395
800	504
841	647
155	223
133	149
880	504
911	419
73	164
631	423
108	83
17	160
617	379
641	321
818	103
562	571
799	310
765	243
363	256
486	131
774	443
881	62
511	372
810	655
509	532
86	189
600	172
574	645
987	126
394	28
641	561
176	13
915	366
772	196
677	240
905	203
477	504
338	522
980	290
22	168
0	267
784	341
66	172
783	61
72	68
746	245
607	563
897	12
170	167
758	426
889	253
703	533
612	274
83	193
255	185
292	75
943	348
704	47
719	442
929	611
879	521
763	233
947	48
746	299
59	286
483	239
850	89
591	311
982	3
812	415
573	542
377	503
996	542
796	321
328	240
589	48
619	211
223	18
619	661
703	144
26	204
74	286
336	502
911	607
719	228
223	188
841	531
115	32
945	399
826	259
583	581
951	466
889	75
54	286
494	425
819	334
991	254
679	381
677	342
510	100
419	169
15	108
513	284
806	237
479	339
472	210
27	205
572	577
870	72
706	525
914	436
768	563
471	74
859	79
657	55
851	358
92	325
767	322
339	358
460	351
559	105
90	113
313	190
582	161
599	368
583	193
94	312
718	390
411	519
779	465
286	1
987	307
911	540
850	396
105	75
490	426
947	94
563	452
942	454
979	323
548	361
356	378
799	338
63	87
738	96
433	249
262	282
534	630
528	531
414	327
30	268
389	121
657	283
846	265
323	17
597	665
981	285
531	252
656	242
422	103
983	526
359	494
606	601
930	56
560	24
981	104
933	512
949	57
853	398
374	607
325	298
571	78
29	982
652	945
470	925
372	750
1	909
79	990
51	555
582	867
132	526
156	624
929	735
563	769
161	364
445	842
172	894
246	883
161	677
142	473
71	483
941	984
80	514
199	477
132	363
838	945
639	879
129	494
132	515
60	851
967	770
677	870
649	804
954	668
314	701
535	844
70	634
391	933
329	451
804	778
462	989
157	917
888	750
890	829
266	486
213	365
68	720
67	810
258	344
572	934
191	735
122	569
384	944
181	998
321	969
590	675
959	987
309	553
708	729
325	940
232	343
392	802
122	769
625	682
261	386
152	825
765	851
887	802
411	828
709	848
201	801
29	528
232	976
594	805
169	932
232	383
554	866
14	874
233	652
762	932
971	954
245	568
421	785
457	856
108	500
240	440
238	407
853	896
671	939
261	346
518	889
607	781
614	672
462	894
555	981
838	677
104	379
802	915
254	476
329	400
8	634
912	709

70

400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400

16
11
20
12
17
13
12
10
18
12
14
15
12
12
14
10
19
14
11
14
11
11
17
18
18
20
15
12
13
19
18
11
20
17
14
20
13
14
15
15
19
17
11
11
14
13
15
13
11
20
12
10
18
18
17
18
15
11
14
15
19
11
12
20
14
13
10
19
17
18
20
15
15
17
15
11
17
10
14
11
20
13
17
15
10
17
17
17
19
16
12
18
12
11
14
18
15
20
14
14
16
15
12
14
16
17
10
11
16
11
20
20
14
11
16
20
20
11
20
13
18
19
20
18
11
20
19
16
15
12
18
11
12
20
18
20
18
14
17
16
14
19
18
13
16
20
13
15
16
16
13
11
16
13
19
19
12
13
18
18
20
19
11
13
12
18
19
15
10
12
16
19
18
16
16
13
15
12
19
10
17
17
20
10
16
11
15
10
16
15
10
12
13
15
14
14
13
16
20
12
16
17
20
13
10
18
19
10
20
10
10
10
15
17
