400
20

143	797
539	935
436	403
114	170
492	703
533	561
281	216
474	581
89	135
447	406
233	163
551	828
156	88
5	14
528	723
137	930
539	240
209	455
667	599
699	475

458	777
645	492
295	774
657	909
118	13
119	754
711	210
280	887
804	203
461	417
335	447
674	108
552	380
58	888
166	748
943	195
365	858
81	922
775	44
218	841
47	166
335	662
21	257
819	163
467	827
133	998
59	54
955	167
361	846
244	957
755	293
893	240
260	850
229	738
395	825
612	567
277	818
907	90
419	579
279	319
659	807
500	384
367	456
229	887
362	754
372	571
508	771
940	50
710	108
789	250
858	101
72	151
230	684
61	257
131	999
226	57
491	847
91	747
760	67
68	780
523	690
274	991
342	423
245	266
384	502
797	76
15	8
415	455
412	552
439	784
657	388
506	376
538	555
371	568
508	711
476	921
408	343
674	216
64	53
427	434
958	85
409	615
292	38
163	145
200	277
629	946
542	460
664	976
295	843
242	61
456	868
617	477
57	46
664	802
248	676
394	592
149	711
413	480
520	894
963	116
357	698
404	949
46	108
259	946
598	631
597	618
388	869
83	819
397	870
484	653
295	990
125	90
279	987
847	183
194	693
406	405
522	670
843	265
331	858
918	23
456	940
466	548
409	914
371	785
5	832
587	468
353	761
841	92
894	172
493	730
237	66
683	33
238	892
383	488
736	178
572	647
73	840
63	186
318	759
118	163
299	281
296	968
457	337
609	963
31	255
103	106
562	422
586	362
63	960
22	899
178	818
501	456
850	109
320	827
532	874
666	662
716	306
156	150
720	329
764	198
340	881
39	869
370	417
45	257
534	656
539	690
973	215
328	157
41	761
581	340
521	725
987	277
528	431
388	463
420	652
78	109
284	211
510	956
340	787
838	133
596	526
957	28
17	827
450	953
458	715
842	299
614	882
509	992
252	2
301	264
749	63
644	677
935	130
852	92
546	665
244	222
229	890
861	31
96	808
452	820
797	212
352	481
139	862
815	22
139	264
90	0
541	517
484	719
5	90
645	584
168	671
646	366
855	19
808	286
534	831
356	348
197	321
238	986
309	718
870	209
262	240
190	806
48	118
651	526
198	104
923	269
144	157
644	893
382	353
429	947
447	770
106	213
615	336
198	949
560	719
356	511
380	688
132	942
27	109
78	97
450	747
72	748
708	205
489	874
936	48
490	678
281	235
93	889
364	787
390	640
577	469
609	978
897	230
326	214
73	675
444	859
981	206
652	579
219	129
371	396
812	92
544	539
936	212
339	577
508	994
779	163
758	245
626	663
24	913
467	383
635	611
223	670
604	397
832	65
129	167
456	456
14	81
49	925
138	832
385	869
856	321
615	660
789	321
343	845
374	812
468	342
845	296
117	975
604	378
75	33
86	983
774	154
382	447
240	194
861	21
50	28
832	15
982	141
600	943
219	853
663	483
15	159
571	485
901	141
100	750
950	155
637	778
220	815
822	309
668	208
831	303
136	313
467	844
913	76
63	771
598	908
246	77
255	224
147	231
383	950
794	575
995	609
761	588
49	383
638	18
946	876
972	707
755	774
799	847
682	836
493	252
142	444
700	651
670	773
773	437
547	320
515	205
741	904
274	573
754	953
40	372
991	833
732	629
792	746
990	864
900	588
740	906
896	969
445	197
585	329
767	462
431	183
175	548
572	296
970	595
767	642
447	130
93	426
95	662
780	357
327	533
293	395
103	547
764	988
817	964
924	758
534	104
800	897
773	371
836	768
960	687
818	693
997	897
232	562
763	825
348	260
836	706
4	351
404	213
627	252
203	584
628	23
638	326
858	682
576	295
600	135
785	749
912	757
308	349
725	473
733	546
398	281
827	543
404	269
740	344
400	71
488	240
567	9
939	649
861	548

300

400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400

15
19
20
13
10
10
14
19
19
11
16
17
16
16
14
11
20
15
19
10
15
11
14
18
17
11
20
12
12
15
11
15
17
14
14
20
17
14
15
18
11
14
14
10
18
12
20
15
15
19
11
12
12
17
10
17
10
10
14
18
20
16
12
15
19
17
10
13
14
19
20
19
18
13
11
18
15
19
12
19
12
13
19
10
14
16
17
11
13
17
14
16
14
17
20
11
16
16
18
14
18
15
11
12
12
15
14
12
14
16
12
16
15
13
19
18
12
20
11
13
13
12
16
10
18
16
19
18
19
18
14
13
20
13
18
18
13
18
13
14
19
16
11
14
14
18
15
14
12
16
11
14
18
19
12
10
18
17
16
18
12
19
19
14
18
12
20
16
11
20
15
13
13
13
15
14
14
19
19
13
19
13
14
11
15
15
19
20
17
20
19
17
18
11
12
15
12
17
11
17
14
13
17
17
12
18
16
18
10
15
20
18
19
20
13
18
11
11
14
15
15
12
11
16
15
10
19
12
17
17
20
13
18
12
20
10
16
19
19
12
12
18
12
13
16
16
19
17
10
12
11
10
20
13
16
18
20
18
17
16
18
20
18
17
13
14
11
19
14
17
14
19
12
13
19
16
20
16
12
14
19
20
20
19
17
20
12
17
14
20
18
18
11
10
10
15
20
18
14
10
12
11
18
12
14
16
18
10
19
15
19
12
15
19
13
14
17
11
13
19
12
12
12
19
13
13
15
20
15
18
13
11
14
14
10
12
15
13
16
16
10
14
10
10
14
15
16
16
18
20
12
11
14
20
16
20
14
19
20
12
20
16
13
10
14
17
19
14
10
20
18
17
14
19
13
18
11
11
11
13
13
20
19
18
18
17
17
11
11
14
18
18
17
12
10
18
14
17
14
10

26111
36009
35813
22797
27325
39739
27400
22147
35064
38241
20985
28008
37703
23540
36168
31568
30006
20432
37964
21084

0

1
