400
20

706	264
4	5
748	516
674	981
972	661
307	247
956	589
558	620
521	197
880	973
378	100
367	860
859	728
667	87
69	413
772	84
545	164
846	128
274	442
321	98

239	790
168	694
479	370
941	793
496	784
151	67
47	34
866	785
273	437
36	638
288	269
330	383
344	803
669	845
274	186
815	193
320	648
274	46
514	426
575	348
51	54
337	459
308	125
891	755
187	647
870	867
238	952
779	817
891	174
47	216
349	296
247	911
209	736
77	666
633	293
32	353
716	569
281	40
514	919
76	984
16	993
227	275
433	322
242	0
567	989
500	831
167	333
374	497
572	738
633	515
402	436
222	229
746	300
429	600
287	135
680	506
846	12
828	575
485	499
440	498
272	902
665	328
847	533
762	172
760	302
305	550
23	993
345	519
74	778
648	276
848	164
978	806
318	707
499	361
919	929
588	579
789	618
114	692
710	628
446	882
416	495
446	610
763	930
415	808
998	928
631	653
361	920
612	374
997	202
346	796
896	301
283	929
100	595
591	379
794	829
436	730
505	674
578	293
33	457
983	293
645	365
242	159
397	224
582	766
503	983
616	508
925	127
797	786
314	605
958	164
260	991
3	300
230	678
449	830
787	691
470	723
818	833
828	276
212	3
617	20
772	548
998	743
181	139
319	779
964	77
154	941
153	932
422	116
816	744
443	114
976	139
404	859
941	120
389	636
64	979
489	871
493	688
799	801
528	750
863	537
76	769
167	890
484	684
116	777
413	792
550	69
750	684
618	607
839	646
755	303
856	19
619	504
95	110
863	37
820	971
508	126
286	235
31	255
353	320
68	486
857	583
922	825
868	845
836	480
886	615
519	805
330	965
250	911
601	314
727	912
378	493
958	723
508	450
940	249
603	882
713	165
563	599
389	92
584	156
337	477
852	60
40	478
253	933
856	600
510	382
954	407
832	19
953	967
383	67
613	119
799	787
352	756
888	430
533	184
455	200
636	936
627	515
734	368
806	612
702	923
811	701
585	420
635	370
109	363
642	901
96	357
2	443
421	607
635	318
938	411
153	636
405	469
874	975
485	925
588	148
464	383
256	886
576	801
381	403
796	37
610	688
119	0
425	560
650	922
93	283
42	327
371	606
377	928
115	949
911	716
49	646
913	378
189	313
421	261
428	886
569	644
300	697
726	465
840	414
232	914
956	390
93	103
834	743
917	364
64	678
742	448
311	633
52	4
110	953
310	19
409	694
418	343
629	878
633	969
353	619
887	745
170	106
180	913
89	587
678	735
722	989
646	476
52	732
389	796
410	147
757	889
893	573
932	506
846	71
795	981
68	518
908	405
594	637
461	101
441	816
992	522
477	311
851	537
434	540
929	610
225	279
472	871
53	207
982	263
942	630
537	559
437	618
948	684
908	777
458	112
346	47
494	7
744	623
880	23
17	290
442	163
690	688
240	53
121	700
712	883
938	845
55	746
886	17
323	948
446	153
712	908
762	700
499	150
586	730
451	579
464	878
497	21
657	956
329	474
490	837
308	214
301	360
429	338
439	152
412	734
543	48
716	849
361	790
281	633
906	923
533	900
684	32
92	897
863	869
540	496
398	586
360	136
571	429
677	933
570	245
340	736
617	777
633	758
420	476
603	772
293	832
674	571
298	388
382	386
72	775
804	112
894	908
753	231
574	892
365	936
240	944
868	776
954	310
470	281
446	655
519	735
428	915
102	9
688	435
961	402
28	744
410	204
231	673
736	80
15	970
426	925
940	442
542	327
550	187
521	231
804	770
178	29
329	400
312	110
996	3
942	560
931	391
274	974
700	594
238	584
830	823
589	555
562	939
291	795
77	116
169	784
661	939
256	283
946	349
194	685
479	765
497	863
768	49
185	419
560	167
522	145
625	109
728	312
556	141
200	113

150

600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600

14
10
11
14
18
14
14
19
13
11
18
20
15
15
10
13
12
14
14
12
14
16
16
15
18
13
14
12
20
16
16
16
14
18
12
17
20
16
11
11
17
13
18
11
10
14
12
20
17
12
18
14
10
16
14
20
12
10
15
20
12
20
13
16
14
10
17
14
13
19
11
12
17
18
19
19
17
15
20
16
12
16
13
17
14
14
11
14
10
12
12
20
20
13
18
18
10
14
18
10
19
13
19
18
17
14
12
10
11
12
20
15
13
13
15
13
13
13
11
15
13
18
10
11
12
13
17
17
18
19
14
14
18
11
14
14
13
15
20
18
13
15
12
12
12
17
17
15
13
11
12
14
12
19
16
10
16
15
10
20
11
15
17
10
20
20
19
15
13
17
13
11
10
14
17
20
16
18
11
12
16
16
18
20
16
10
12
11
11
20
16
13
16
19
17
20
10
14
15
12
12
15
13
14
12
20
14
16
11
17
14
10
14
20
13
17
20
12
13
10
13
10
17
20
11
11
12
20
20
14
14
16
20
18
20
14
15
20
11
20
20
14
11
12
19
10
20
12
11
11
13
13
10
13
19
15
14
18
16
12
14
12
17
19
19
12
14
14
13
19
16
15
17
15
11
19
11
10
10
16
10
14
16
20
17
15
18
13
13
15
17
19
17
16
19
10
19
16
19
20
14
12
10
17
14
10
11
14
12
10
11
17
19
10
13
17
10
15
18
20
19
15
20
20
14
15
11
18
16
14
20
19
17
15
16
17
16
16
20
18
20
14
12
13
15
12
13
14
11
15
19
20
14
15
12
18
16
14
10
19
10
11
14
18
15
13
20
11
19
19
12
12
19
15
15
18
16
18
20
15
12
11
18
11
13
18
17
20
13
19
10
10
20
13
12
14
20
12
20
15

32897
37530
36379
28587
34771
35453
38178
33395
35366
33743
35897
20511
26174
25104
39039
33580
27933
24465
30856
32465

0

1
