100
5

676	731
425	609
45	274
590	601
922	589

38	47
0	438
282	369
481	446
216	439
218	349
45	265
763	993
763	53
883	295
277	406
100	549
897	306
285	303
310	174
26	206
701	11
714	106
136	233
949	26
876	991
908	181
216	134
915	59
955	878
449	523
25	600
289	401
343	498
972	279
323	56
205	280
21	574
42	574
28	172
676	157
2	336
480	628
965	944
65	204
498	346
992	151
581	343
238	121
793	278
971	86
426	660
39	662
60	192
998	769
162	503
815	142
248	612
139	623
298	548
481	487
795	228
788	705
423	389
884	74
898	905
625	593
6	94
272	406
474	561
629	554
783	311
195	224
80	515
586	404
388	436
27	307
901	328
757	317
482	594
538	583
842	744
251	198
805	311
11	112
109	874
679	627
986	354
351	692
890	466
341	212
348	986
644	187
404	792
343	271
408	329
425	875
376	899
741	479
807	346
878	489
761	569
28	905
800	353
601	258

300

1200
1200
1200
1200
1200

20
15
14
18
19
10
18
17
15
12
15
19
19
17
10
17
20
17
13
10
13
14
17
15
13
11
15
15
12
20
19
11
12
12
14
14
12
20
18
15
10
10
20
15
17
16
13
11
18
19
17
12
19
17
17
18
18
15
10
10
20
18
16
19
14
19
11
16
12
12
16
12
20
11
14
18
12
20
10
17
17
18
10
11
14
18
14
13
17
16
14
15
16
12
19
11
10
11
18
20

39595
22634
27990
21523
26602

0

1
