500
25

406	668
662	705
141	62
847	423
799	637
696	124
785	839
554	213
665	730
965	413
937	469
318	619
583	997
837	176
229	85
518	839
706	776
954	21
743	176
351	68
254	24
741	392
832	889
261	622
623	176

902	914
917	259
286	168
49	844
262	944
653	180
492	144
127	657
769	652
994	170
680	581
90	207
766	140
497	244
701	817
556	690
866	289
864	774
965	176
659	87
141	239
145	333
490	241
367	618
401	430
179	123
107	504
499	123
677	915
343	859
285	347
102	614
664	848
563	327
874	906
174	704
921	424
396	755
668	342
417	133
85	379
380	507
477	248
458	764
303	931
571	211
866	505
945	658
405	779
932	742
400	520
809	873
211	807
999	37
159	675
713	175
865	939
40	621
994	113
632	294
403	891
667	175
720	1
181	309
6	345
514	127
203	355
933	599
111	119
807	643
636	890
517	351
711	463
652	751
252	849
750	624
15	173
40	139
81	197
443	417
258	616
101	559
778	904
305	81
427	287
994	773
570	104
520	258
812	32
139	163
183	846
983	474
945	130
345	764
999	352
61	546
792	796
194	63
753	891
854	718
853	839
374	16
745	99
232	438
884	277
150	272
947	24
910	739
219	165
185	888
567	992
691	96
337	734
492	377
872	435
171	244
263	830
81	905
604	96
955	457
490	747
373	625
197	903
754	356
963	760
769	564
845	65
982	748
462	314
198	382
622	397
741	973
245	729
643	658
426	521
989	329
441	781
871	772
392	992
663	404
267	83
16	720
110	878
9	681
720	14
88	274
339	778
231	670
448	594
543	173
69	790
767	363
404	578
614	629
366	435
93	373
761	990
479	338
741	268
830	64
681	3
116	144
448	961
789	707
364	764
911	931
974	720
706	840
182	125
572	353
512	214
343	377
510	753
565	707
914	379
972	414
697	581
277	406
930	257
593	569
331	776
817	728
786	64
328	104
106	295
387	479
65	293
714	628
19	801
627	287
711	109
962	328
480	770
466	217
967	273
956	333
459	740
92	169
293	129
486	659
579	169
947	365
812	369
285	15
108	778
318	618
498	176
742	979
778	337
499	156
930	765
550	653
387	222
770	369
679	545
292	853
420	540
38	455
651	75
423	717
88	118
516	787
244	939
131	836
348	498
812	877
255	62
282	581
327	782
575	366
738	349
769	561
174	952
715	638
171	29
499	472
734	109
563	941
175	702
76	991
252	600
962	927
954	518
893	698
325	760
10	150
853	177
824	994
391	981
968	60
288	599
917	318
740	37
393	95
699	958
521	163
385	499
932	702
805	615
232	374
289	598
501	648
158	63
749	187
634	0
987	76
359	116
669	333
997	231
847	511
495	810
906	323
372	318
332	417
84	450
770	394
883	886
877	477
922	183
280	542
807	717
513	946
0	295
581	803
973	220
600	747
219	577
607	282
595	541
343	868
256	921
944	342
157	490
183	375
647	719
537	437
107	48
866	745
21	19
827	828
731	538
114	637
985	246
379	181
707	330
449	143
20	216
768	682
761	543
774	294
10	928
72	233
838	759
90	203
207	216
648	717
288	64
579	181
558	799
556	822
124	488
653	956
389	305
533	627
926	557
351	275
431	248
863	983
219	484
305	59
171	533
830	440
344	986
619	371
543	763
811	21
661	625
671	175
71	24
31	928
592	660
624	983
285	159
665	908
442	916
3	550
915	874
224	305
324	728
78	503
123	642
128	706
989	888
716	979
76	209
559	903
96	973
364	646
412	872
601	519
767	512
943	781
782	974
846	135
246	436
428	846
720	433
435	897
477	246
782	778
598	209
264	359
740	144
731	727
62	571
135	549
296	189
719	156
586	355
706	658
731	771
860	327
566	102
350	701
396	597
465	749
930	966
728	53
655	514
519	979
22	68
166	563
861	199
426	601
621	117
692	718
350	52
81	577
228	821
298	697
968	432
279	895
699	265
751	376
116	71
334	171
488	112
83	764
593	185
655	353
663	737
97	333
170	903
492	920
672	254
511	449
877	786
579	487
704	296
411	529
863	726
444	355
438	894
15	993
485	157
105	79
270	38
366	983
117	12
810	685
336	908
611	352
437	683
625	74
174	459
114	766
744	920
88	702
631	835
831	126
234	548
576	686
713	843
116	104
150	11
778	979
596	175
551	420
417	202
119	173
737	915
885	851
164	30
299	417
255	826
763	440
130	536
850	796
282	868
890	219
905	658
942	741
57	873
519	248
336	251
695	523
680	562
721	692
627	82
897	64
512	322
705	774
673	864
942	261
260	249
224	489
421	0
299	26
406	548
859	973
411	156
347	149
242	742
624	580
95	240
700	529
451	22
109	141
213	145
54	379
543	222
467	82
103	461
761	327
859	820
207	38
804	104
790	119
743	216
511	523

150

400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400
400

20
19
13
17
14
14
15
14
19
14
10
20
14
13
14
20
20
17
15
14
15
14
12
16
11
17
16
10
19
20
16
19
18
16
10
15
14
18
11
14
14
12
20
20
18
13
20
14
18
13
19
13
20
17
10
10
14
16
11
20
19
18
14
10
15
20
15
20
16
14
19
10
15
10
16
10
17
15
13
13
20
17
17
14
11
15
15
11
20
15
12
10
18
12
10
10
10
20
15
11
20
14
18
13
17
19
10
19
18
16
17
19
14
11
20
16
17
16
19
15
10
17
18
19
19
18
20
15
15
17
10
11
12
13
12
20
17
11
15
15
16
19
18
14
19
10
14
20
10
11
12
10
15
17
15
18
12
10
13
18
20
20
11
19
16
14
19
15
20
10
11
16
12
15
20
16
19
12
18
14
17
20
13
12
12
12
10
14
11
16
12
15
18
20
13
10
16
10
20
13
14
11
16
19
17
14
20
16
18
15
10
12
17
20
12
19
18
16
16
12
20
20
12
14
10
19
14
16
18
16
20
18
14
15
15
19
20
18
18
20
17
18
14
18
10
19
11
16
12
14
15
19
15
14
19
13
14
12
10
12
10
15
11
10
14
11
15
17
18
13
13
15
18
19
12
20
12
10
10
14
20
20
12
17
15
14
16
11
16
19
12
15
19
19
16
20
15
10
16
16
17
13
16
15
19
14
20
20
17
16
14
16
10
11
20
18
13
16
19
17
19
16
19
17
13
13
18
10
19
19
17
12
18
17
15
16
17
13
19
18
16
17
17
20
19
17
16
13
12
17
12
11
14
14
19
14
19
17
14
17
18
17
18
18
13
14
20
10
11
10
10
15
17
12
20
17
15
11
19
13
20
16
19
18
15
20
11
20
15
11
16
16
15
15
12
14
20
19
10
14
13
19
13
12
13
13
20
18
11
12
15
14
15
10
15
19
16
10
17
11
12
15
17
20
20
11
19
14
17
19
18
15
19
20
10
20
13
13
17
11
18
19
20
18
16
10
16
14
16
12
15
13
13
15
12
10
11
12
10
19
11
10
19
10
15
11
11
12
19
19
10
19
17
15
11
17
14
17
16
20
16
16
14
11
15
10
17
13
19
15
12
17
11
15
17
19
14
18
17
17

206
283
390
241
383
292
232
266
337
377
239
395
222
313
228
278
309
210
231
270
237
361
271
376
394

0

1
