900
45

767	946
66	524
838	906
477	487
214	845
557	441
484	833
915	535
691	367
254	56
765	641
78	814
491	198
424	335
274	410
261	842
451	855
529	331
538	529
472	570
933	982
89	66
968	444
357	625
885	23
227	573
408	882
70	272
333	272
725	10
68	618
663	995
195	703
784	515
239	926
545	167
121	380
777	683
7	916
776	407
689	743
330	668
542	93
578	352
558	412

413	715
731	542
606	645
265	628
150	163
342	226
223	199
423	214
166	781
319	437
162	686
346	180
84	613
683	122
236	42
388	985
627	796
7	552
104	0
694	301
822	566
319	116
101	463
238	445
297	916
31	130
246	15
993	905
792	267
544	504
106	169
166	972
745	210
593	587
174	454
628	623
2	471
964	3
603	284
151	743
696	525
27	902
891	406
726	893
155	410
975	676
433	998
87	678
796	533
819	777
686	230
340	812
73	607
324	679
745	630
423	997
324	631
132	314
495	887
861	932
139	29
980	974
660	441
828	769
309	599
295	161
279	834
670	292
848	703
35	909
524	840
592	228
599	554
96	621
140	317
552	408
114	313
383	778
649	711
23	110
850	263
814	530
611	813
383	284
962	645
916	680
570	308
653	507
19	798
564	994
794	549
577	968
74	366
865	835
885	668
146	820
447	23
76	589
610	862
106	6
726	387
124	739
233	291
500	49
715	96
271	14
779	982
635	699
761	751
62	226
216	629
943	745
537	90
215	873
126	271
541	569
762	74
88	875
65	836
423	123
734	18
514	708
388	651
273	700
479	721
737	285
179	442
635	878
109	835
738	275
315	998
231	601
210	391
363	148
306	422
768	618
188	65
176	885
673	437
143	810
255	242
681	791
152	386
870	655
243	292
234	646
63	186
362	5
352	786
129	813
426	392
154	697
423	15
704	534
509	267
153	678
924	981
368	455
108	170
469	80
66	377
765	646
52	817
285	693
492	131
797	536
439	888
777	384
745	927
554	296
458	267
194	626
519	490
112	679
153	767
337	741
353	682
267	420
331	565
607	364
583	948
586	262
529	128
889	217
288	477
238	888
708	685
348	278
702	922
363	658
735	786
581	779
702	220
705	448
938	544
21	604
160	401
266	458
298	616
186	242
596	40
578	840
440	510
103	664
313	908
740	294
403	729
202	539
721	282
471	604
444	483
112	533
494	165
864	399
362	257
257	308
365	214
59	570
182	976
482	427
140	50
395	89
26	247
567	875
333	557
190	725
515	445
928	1
743	356
45	550
467	207
887	962
404	38
444	776
904	746
409	879
247	166
19	564
452	694
342	850
458	424
61	303
724	827
696	375
931	630
494	90
584	546
890	829
420	664
223	243
713	872
821	469
735	573
434	666
175	421
28	997
167	483
177	240
787	786
925	909
993	227
495	225
76	592
935	864
522	164
372	962
237	307
459	58
167	818
713	133
624	602
909	54
559	313
812	320
539	112
36	960
200	598
505	672
205	584
241	873
805	917
281	385
127	986
492	498
780	55
151	396
547	960
440	741
989	788
320	685
443	462
185	650
802	394
37	163
195	848
705	103
945	959
573	542
496	412
93	6
157	755
643	537
693	543
418	530
795	448
637	740
257	358
16	22
546	634
493	46
323	637
955	511
934	776
532	417
765	901
807	767
589	558
109	937
659	541
759	308
148	934
552	713
530	827
330	407
128	783
802	84
246	262
744	469
820	509
907	428
359	771
234	170
469	394
581	236
379	852
582	181
303	28
163	478
517	537
240	615
887	769
872	975
456	911
563	896
66	277
60	303
540	798
239	707
851	505
969	777
480	646
44	72
989	542
807	901
736	6
483	284
465	635
456	885
689	32
187	415
160	417
995	68
333	197
32	444
340	778
254	656
360	201
916	840
120	318
447	528
739	89
643	702
231	1
480	668
117	715
263	884
46	96
676	231
124	483
929	648
112	66
517	167
862	882
901	393
37	696
135	251
798	896
212	63
111	270
300	175
233	361
879	947
470	273
695	762
663	786
88	20
341	295
449	12
941	395
201	517
935	625
906	324
64	377
165	883
227	256
249	384
407	446
912	701
218	912
336	512
475	457
703	116
677	590
588	984
665	121
602	767
987	197
816	307
957	326
63	463
316	703
78	78
66	159
124	165
13	961
46	495
74	316
628	351
57	417
912	451
895	839
837	924
194	431
63	307
207	377
518	734
588	254
326	205
769	364
536	281
947	443
426	497
543	232
526	782
254	240
499	110
150	606
306	122
268	170
66	45
423	142
256	191
137	374
222	433
516	696
769	771
153	464
72	422
566	452
666	853
884	815
66	354
13	65
156	424
312	574
695	12
711	146
720	899
760	186
925	66
129	486
110	769
737	127
71	995
978	17
228	492
59	743
740	966
14	588
692	134
468	688
669	55
712	679
311	54
447	649
707	599
134	5
915	518
579	427
657	800
316	362
460	631
62	301
133	285
472	968
985	504
488	287
224	333
980	865
30	677
173	511
72	883
907	64
0	850
710	802
806	283
585	897
759	728
76	272
360	365
961	81
453	424
257	378
240	400
31	936
100	201
956	567
183	524
939	221
110	845
604	791
422	37
865	283
850	206
83	293
48	21
205	981
128	473
29	34
392	56
993	170
552	541
408	346
114	488
186	541
253	990
743	726
90	436
822	805
942	634
295	893
850	61
443	95
76	780
708	664
83	839
183	133
910	83
243	502
860	3
85	397
100	816
663	94
55	724
785	532
88	306
355	818
498	804
906	111
888	42
430	141
852	932
731	867
230	397
782	972
388	344
923	843
682	650
95	49
87	131
261	692
191	151
659	117
816	381
624	245
820	704
602	200
117	809
925	254
327	799
961	695
167	915
0	293
794	882
376	119
279	772
547	12
356	422
214	354
377	424
89	313
906	172
440	255
911	912
742	908
719	428
852	530
38	588
836	780
159	286
111	956
67	188
116	542
624	914
461	772
292	930
527	16
183	573
843	746
400	7
735	128
17	393
306	337
733	694
982	900
779	253
529	98
143	44
314	668
255	633
431	536
925	285
945	891
788	397
174	753
934	589
869	151
933	412
901	0
754	298
555	998
601	343
963	91
373	702
541	948
183	246
250	15
548	148
387	456
975	886
820	185
745	470
685	384
952	26
427	788
178	310
122	189
742	808
572	142
123	390
992	800
70	621
985	403
981	599
509	185
79	499
765	101
225	327
813	846
863	759
338	68
18	608
117	286
274	630
170	864
138	2
73	172
337	477
355	598
91	787
878	184
748	308
236	919
281	534
701	238
296	70
764	806
35	619
973	750
833	454
485	881
888	19
298	525
144	360
899	756
695	318
345	903
540	771
788	496
716	721
690	895
494	729
150	956
849	135
993	985
921	652
4	424
727	210
833	132
663	258
891	257
921	126
274	787
932	315
828	21
843	110
409	377
898	615
630	495
128	891
180	108
993	908
606	287
403	893
406	690
620	718
396	111
379	570
555	579
572	102
961	336
294	157
563	704
387	601
170	601
738	350
740	645
3	898
176	649
401	462
713	550
329	427
8	958
737	639
381	359
285	8
53	695
998	722
854	255
143	591
497	104
712	304
506	769
717	489
708	522
724	893
799	900
561	96
774	819
476	496
270	479
483	295
671	295
284	349
300	954
64	731
929	216
877	836
961	970
721	838
312	388
531	430
291	316
531	836
490	625
526	509
856	236
595	335
673	397
110	416
310	922
180	307
914	664
156	483
99	250
992	185
342	789
193	640
817	176
379	360
970	402
675	288
853	540
248	208
463	496
326	708
331	367
868	534
256	292
388	257
967	719
741	990
259	908
265	518
10	612
197	987
530	518
361	0
952	712
387	320
157	826
203	657
121	470
133	494
309	126
447	743
229	154
213	481
842	233
499	848
56	580
896	755
856	654
301	671
435	702
111	880
370	270
232	975
976	144
662	470
945	282
292	21
605	175
705	690
142	526
568	137
330	734
586	254
159	372
580	761
105	298
7	877
673	106
230	730
450	3
637	44
689	138
494	998
608	680
875	95
134	305
798	45
699	807
488	826
373	435
628	341
886	549
238	693
27	268
312	18
942	378
663	357
173	501
336	210
436	472
317	45
442	815
459	349
916	829
704	814
725	522
756	886
848	635
562	296
796	363
447	479
37	803
527	36
183	562
72	190
909	588
762	941
34	92
673	771
956	239
476	814
452	632
610	537
495	380
969	729
526	236
324	170
44	817
501	656
174	345
376	324
605	344
208	379
202	478
703	341
82	587
441	12
89	681
327	990
13	405
539	654
801	45
430	10
842	787
896	862

300

600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600
600

18
14
12
10
10
13
15
20
20
13
12
10
10
10
17
19
11
16
17
16
13
12
16
16
19
12
12
12
10
10
12
20
20
11
10
13
10
13
16
10
13
13
12
16
17
15
16
16
18
10
18
19
14
15
13
16
13
10
11
13
13
10
14
17
15
12
20
14
11
13
10
11
16
17
18
16
20
13
10
12
20
13
19
13
11
12
11
15
13
17
18
13
16
17
15
14
15
19
12
10
10
10
13
12
18
11
17
18
13
14
10
12
15
16
20
20
18
17
17
13
20
13
11
14
10
10
10
20
11
14
16
19
13
18
19
16
13
16
13
17
15
19
10
12
13
10
16
20
14
18
18
12
18
17
12
10
19
16
10
16
16
19
19
13
15
18
14
17
17
15
16
17
11
16
20
14
16
10
12
19
13
17
17
10
12
15
10
13
16
11
18
17
10
15
10
20
20
14
13
12
14
12
19
13
18
11
19
13
16
20
16
16
18
12
11
15
17
12
18
18
17
17
12
12
16
19
12
18
10
18
16
13
15
15
20
11
10
16
10
14
16
11
13
17
19
14
15
14
13
20
19
11
15
15
16
12
11
15
11
11
11
13
14
11
14
11
12
11
19
17
12
20
14
13
12
11
17
18
16
15
18
14
11
17
12
18
20
13
14
16
19
20
19
18
18
20
18
14
19
10
12
13
18
20
19
18
16
15
13
18
18
19
17
14
20
15
13
19
13
16
15
20
16
11
15
13
17
14
14
20
20
16
12
20
19
16
12
20
20
19
19
16
16
17
12
13
11
18
14
11
14
13
13
13
17
19
19
13
19
18
20
10
14
11
12
19
16
20
18
10
20
16
19
16
20
18
17
14
14
11
13
14
20
16
20
20
13
12
12
16
10
18
14
18
10
10
20
17
14
12
16
19
10
10
18
13
12
15
16
16
18
17
15
20
20
20
16
13
16
12
20
10
10
19
17
16
17
17
17
17
10
17
17
13
19
19
16
20
18
18
10
18
14
11
11
19
18
20
13
11
16
11
19
14
10
14
19
11
13
10
12
16
10
17
13
15
10
18
13
13
15
20
11
11
10
14
18
11
14
18
14
20
19
11
19
13
17
18
14
18
16
17
13
20
19
10
19
12
10
16
11
14
13
10
13
12
12
10
16
20
13
12
18
16
12
17
15
14
12
16
14
16
18
12
16
16
10
19
20
17
17
15
13
16
16
16
19
15
17
19
15
19
12
17
20
19
14
18
15
12
17
10
18
10
14
16
20
19
14
12
12
16
11
11
18
17
20
20
16
10
14
19
10
19
13
12
17
17
13
16
19
17
15
17
18
18
13
16
15
14
14
12
16
19
15
16
14
17
17
10
17
13
12
18
11
16
20
12
17
14
20
14
10
10
11
13
16
19
14
18
17
10
15
17
13
20
20
17
14
11
13
16
18
17
18
18
15
10
11
10
17
14
16
18
10
19
20
15
16
20
16
15
15
17
14
17
17
15
17
14
18
12
18
15
18
14
17
17
14
16
10
12
17
14
15
10
10
17
20
16
12
20
16
12
19
20
13
12
11
20
10
13
15
18
16
16
17
14
10
13
12
14
19
20
20
10
12
20
13
20
19
14
18
14
13
18
15
13
15
15
13
13
20
15
12
20
12
12
12
18
11
13
14
10
12
12
18
20
10
14
13
15
11
10
12
16
15
13
16
16
13
14
12
17
20
15
12
11
16
10
12
16
14
10
11
17
20
11
20
10
17
17
16
19
17
15
15
19
17
10
18
17
16
11
12
18
18
20
12
17
15
10
18
12
14
15
13
15
12
18
19
19
19
11
18
11
10
19
14
20
14
17
14
13
14
11
20
18
20
20
14
11
18
16
16
15
10
15
17
10
11
17
16
12
11
18
20
17
18
13
11
19
15
17
18
14
12
15
16
15
20
14
15
18
20
14
14
11
10
12
13
10
13
16
12
20
18
18
13
12
16
13
11
10
20
15
19
10
10
18
18
10
15
17
13
11
20
18
17
20
15
18
16
13
16
14
19
18
18
11

247
202
398
391
302
323
318
252
361
262
214
316
345
